id,type,tileType,health,damageable,destructible,dontDestroy,immune,lootTable,lootOnDmg,dontDropSelf,dontDropLoot,mineable,diggable,requiresDrill,tileCD,plant,growing,critter,catTags
PlateBreastArmor,BreastArmor,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PlateHelm,Helm,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PlatePantsArmor,PantsArmor,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Player,PlayerType,none,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
PlayerGrave,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
PlayerProximitySensor,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1
PlayingDice,Valuable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PlumeBall,Valuable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PlumeTree,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
PoisonAidPotion,Eatable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PoisonExplosion,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PoisonGrenade,ThrowingWeapon,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PoisonGrenadeProjectile,NonObtainable,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PoisonMinion,Creature,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PoisonMinionProjectile,NonObtainable,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PoisonSlime,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PoisonSlimeBlob,Creature,none,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
PoisonSlimeBoss,Creature,none,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
PoisonSlimeBossMortarProjectile,NonObtainable,none,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
PoisonSlimeBossScanner,CastingItem,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PoisonSlimeDestructLarge,NonObtainable,none,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1
PoisonSlimeDestructMedium,NonObtainable,none,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1
PoisonSlimeDestructSmall,NonObtainable,none,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1
PoisonTrap,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1
PoisonousShield,Offhand,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PoisonousSickle,MeleeWeapon,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PolishedCopperCrossNecklace,Necklace,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PolishedCoralAmulet,Necklace,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PolishedGlowTulipRing,Ring,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PolishedGoldCrystalNecklace,Necklace,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PolishedGoldCrystalRing,Ring,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PolishedGoldenSpikeRing,Ring,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PolishedIronChunkNecklace,Necklace,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PolishedMagneticRing,Ring,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PolishedOctarineNecklace,Necklace,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PolishedOctarineRing,Ring,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PolishedScarletChunkNecklace,Necklace,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PolishedShell,Valuable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PolishedSwiftRing,Ring,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Portal,PlaceablePrefab,none,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1
PotBreastArmor,BreastArmor,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PotHelm,Helm,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PotionPouch,Pouch,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PottedAlienFlower,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
PottedCherryTree,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
PottedEnvelopeTree,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
PottedFlowerTree,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
PottedGlowberryTree,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
PottedGoldenOrbBush,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
PottedLandKelp,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
PottedLucentTree,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
PottedLushBush,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
PottedLushTree,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
PottedMagmaTulip,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
PottedPlumeTree,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
PottedPuffSticks,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
PouchWorkbench,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
PreciousUrn,Valuable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PressurePlate,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1
PrimitiveGoKart,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
PrinceGrave,NonObtainable,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
ProcessorChip,Valuable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ProtocolSlate,CastingItem,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ProtocolSlateKey,KeyItem,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ProximityBomb,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1
Puffungi,Eatable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PuffungiPlant,NonObtainable,none,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1
PuffungiRare,Eatable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PuffungiSeed,PlaceablePrefab,none,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1
PulseCircuit,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
PumpkinCoin,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PumpkinHeadCavelingShamanTrophy,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
PumpkinHelm,Helm,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PumpkinLantern,Lantern,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PuppetRing,Ring,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PurpleFireFly,Critter,none,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1
PurpleSlimeTrophy,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
PuzzleDoor,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
PuzzleDoorKey,KeyItem,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PuzzleDoorLocked,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
QueenGrave,NonObtainable,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
RaAkarAutomaton,KeyItem,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RaAkarNecklace,Necklace,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RaAkarTrophy,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
RadiatingMinion,Creature,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RadiationBreastArmor,BreastArmor,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RadiationCrystal,PlaceablePrefab,none,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1
RadiationHelm,Helm,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RadiationPantsArmor,PantsArmor,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RadicalRabbitEars,Helm,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RadicalRabbitEarsDiadem,Helm,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Rail,PlaceablePrefab,rail,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1
RailwayForge,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
RainBreastArmor,BreastArmor,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RainPantsArmor,PantsArmor,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RainbowKelp,Eatable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RamboBreastArmor,BreastArmor,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RamboHelm,Helm,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RamboPantsArmor,PantsArmor,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RangerBreastArmor,BreastArmor,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RangerHelm,Helm,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RangerPantsArmor,PantsArmor,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RazorFlake,RangeWeapon,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RazorFlakeProjectile,NonObtainable,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RazorFlakeShardProjectile,NonObtainable,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RebreatherSceneSprout,NonObtainable,none,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1
RecallIdol,CastingItem,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RedEnvelope,CastingItem,none,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1
RedFireFly,Critter,none,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1
RedKelp,Eatable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RedSlimeTrophy,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
ReluciteBar,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ReluciteChest,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
ReluciteKey,KeyItem,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ReluciteOre,NonUsable,ore,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
ReluciteOreBoulder,PlaceablePrefab,none,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1
RemedaisyNecklace,Necklace,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RemoteDetonatorOffHand,Offhand,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RemoteExplosive,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
RenegadeGoKart,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
RiftLensOffhand,Offhand,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RiftianLampfish,Eatable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RingOfRock,Ring,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RingOfSand,Ring,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RingOfStone,Ring,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RitualDagger,MeleeWeapon,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RitualGoblet,Valuable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RobotArm,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
RobotBoss,Creature,none,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1
RobotBossActivatorConsole,NonObtainable,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
RobotBossAttackPushback,NonObtainable,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RobotBossChest,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
RobotBossFireRocketMortarProjectile,NonObtainable,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RobotBossLargeProjectile,NonObtainable,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RobotBossLeg,Creature,none,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
RobotBossScanner,CastingItem,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RobotBossSummoningItem,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
RobotBossTrophy,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
RobotBossVoidChaser,PlaceablePrefab,none,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1
RobotBossVoidMortarProjectile,NonObtainable,none,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
RobotFarmArm,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
RobotMiner,Creature,none,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
RobotMinerTrophy,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
RobotPatroller,Creature,none,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
RobotPatrollerMeteorFireProjectile,NonObtainable,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RobotPatrollerMeteorOilProjectile,NonObtainable,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RobotPatrollerTrophy,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
RobotSwarmer,Creature,none,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
RobotSwarmerTrophy,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
RockJaw,Eatable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RolyPoly,Creature,none,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
RolyPolyBaby,Creature,none,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
RolyPolyPlate,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Roof,NonObtainable,roof,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
RoofHole,NonObtainable,roofHole,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
RoofingTool,RoofingTool,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RootPlant,NonObtainable,none,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1
RootSeed,PlaceablePrefab,none,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1
RoseWater,Valuable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RotFish,Eatable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RoyalGel,Offhand,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RoyalSlimeBlob,Creature,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Rug,PlaceablePrefab,rug,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1
RuinsCavelingPillar,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
RuinsCoreRelief,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1
RuinsFireplace,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
RuinsGate,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
RuinsPedestal,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
RuinsPiece1,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
RuinsPiece2,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
RuinsPiece3,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
RuinsPiece4,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
RuinsShelfLarge,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
RuinsShelfSmall,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
RuinsStool,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
RuinsTable,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
RuinsTableSmall,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
RuneSongTrail,NonObtainable,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RustedNecklace,Necklace,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RustedRing,Ring,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RustyDagger,MeleeWeapon,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RustyFishingHook,Valuable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RustySpoon,Valuable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SahabarMonument,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
SalvageAndRepairStation,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
SamhainCurseRing,Ring,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SamhainOfferingNecklace,Necklace,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SandExplosion,NonObtainable,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SandExplosionWithScarab,NonObtainable,none,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
SandySpikeback,Eatable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SantaHelm,Helm,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SantasLittleHelper,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
ScarabBoss,Creature,none,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
ScarabBossPlayerProjectile,NonObtainable,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ScarabBossProjectile,NonObtainable,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ScarabBossScanner,CastingItem,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ScarabBossSoulOrb,NonObtainable,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ScarabBossSpawnLocation,NonObtainable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ScarabBreastArmor,BreastArmor,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ScarabHelm,Helm,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ScarabMortar,RangeWeapon,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ScarabMortarProjectile,NonObtainable,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ScarabPantsArmor,PantsArmor,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ScarabWingcover,NonUsable,none,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1
ScarfHelm,Helm,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ScarletAnvil,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
ScarletBar,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ScarletBoltProjectile,NonObtainable,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ScarletBreastArmor,BreastArmor,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ScarletBridge,PlaceablePrefab,bridge,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1
ScarletChest,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
ScarletChunkNecklace,Necklace,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ScarletCrossbow,RangeWeapon,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ScarletDagger,MeleeWeapon,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ScarletDoor,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
ScarletFence,PlaceablePrefab,fence,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1
ScarletFenceGate,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
ScarletFishingRod,FishingRod,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ScarletFloor,PlaceablePrefab,floor,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1
ScarletHelm,Helm,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ScarletHoe,Hoe,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ScarletKey,KeyItem,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ScarletMiningPick,MiningPick,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ScarletOre,NonUsable,ore,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
ScarletOreBoulder,PlaceablePrefab,none,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1
ScarletPantsArmor,PantsArmor,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ScarletShellBackpack,Bag,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ScarletShovel,Shovel,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ScarletSledge,Sledge,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ScarletSword,MeleeWeapon,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ScarletWorkBench,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
ScatterExplosion,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ScholarArmor,BreastArmor,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ScholarBag,Bag,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ScholarHelm,Helm,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ScholarStaff,RangeWeapon,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ScholarTrophy,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
ScrapPart,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ScreenDevice,Valuable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SeaBossStatue,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
SeaFoamRing,Ring,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SeaGemstone,NonUsable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SeaShell,NonUsable,none,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1
SeaWoodenDestructible,PlaceablePrefab,none,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1
SeaWoodenDestructibleDebris,NonObtainable,debris2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
SealedBeverage,Valuable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SeasonalMerchant,Creature,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SeedAndCropsPouch,Pouch,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SeedExtractor,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
SeekerBomb,PlaceablePrefab,none,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SeismicClock,Valuable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SentryNutcracker,Valuable,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SeptumRing,Ring,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ShadowBreastArmor,BreastArmor,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ShadowCharmNecklace,Necklace,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ShadowHelm,Helm,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ShadowPantsArmor,PantsArmor,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ShamanBoss,Creature,none,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
ShamanBossCrystalShard,CastingItem,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ShamanBossMortarProjectile,NonObtainable,none,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
ShamanBossScanner,CastingItem,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ShamanBossSummoningItem,PlaceablePrefab,none,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
ShamanHelm,Helm,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ShardClub,MeleeWeapon,none,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
